tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,retweet_link,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1665003076816719874,ridwanarvi,Koneko Arvi,https://pbs.twimg.com/profile_images/1635155773306331136/9J43WOKu_x96.png,0,22,337,True,https://twitter.com/ridwanarvi/status/1665003076816719874,2023-06-03T14:30:42+00:00,Otsu for today's fanmeet... Hehe gomen #Kureiji_Ollie #holoidcaf3,"['Kureiji_Ollie', 'holoidcaf3']",[],"['https://pbs.twimg.com/media/FxtG8tUacAUqUCN?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FxtG8tdaYAAbwql?format=jpg&name=small', 'https://pbs.twimg.com/media/FxtG8tfaAAAlFSJ?format=jpg&name=small']",[],https://twitter.com/ridwanarvi/status/1665003076816719874,
1665032445652025344,ItsAvinotDani,ItsAvinotDani!,https://pbs.twimg.com/profile_images/1619691051643711489/IC3YFe9x_x96.jpg,0,19,234,True,https://twitter.com/ItsAvinotDani/status/1665032445652025344,2023-06-03T16:27:24+00:00,"Got to taste a bit of every Holoro food during the fanmeets. All of them were fantastic  10/10 Would bring a car bow tie and a cangkul again!
#holoidcaf3",['holoidcaf3'],[],"['https://pbs.twimg.com/media/FxtiHynagAMfU54?format=jpg&name=small', 'https://pbs.twimg.com/media/FxtiKipaQAQvwyu?format=jpg&name=small', 'https://pbs.twimg.com/media/FxtiK4eaYAEjBQq?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FxtiLmeaYAE4QD0?format=jpg&name=900x900']",[],https://twitter.com/ItsAvinotDani/status/1665032445652025344,
1665033971430981632,remio_de,Remio,https://pbs.twimg.com/profile_images/1651210005797031937/W1AERjVT_x96.jpg,0,21,229,True,https://twitter.com/remio_de/status/1665033971430981632,2023-06-03T16:33:28+00:00,"Once again, thank you for today KOBOLLIE and HoloCaf3 for this opportunity! I really hope to meet you again soon in another meet and greet! 

#KureijiOllie #KoboKanaeru #holoidcaf3","['KureijiOllie', 'KoboKanaeru', 'holoidcaf3']",[],"['https://pbs.twimg.com/media/FxtjkWMaYAARUD4?format=jpg&name=small', 'https://pbs.twimg.com/media/FxtjkWUaAAAdhg2?format=jpg&name=small', 'https://pbs.twimg.com/media/FxtjkWKaYAgQE5_?format=jpg&name=900x900']",[],https://twitter.com/remio_de/status/1665033971430981632,
1665006094815559685,ridwanarvi,Koneko Arvi,https://pbs.twimg.com/profile_images/1635155773306331136/9J43WOKu_x96.png,0,19,231,True,https://twitter.com/ridwanarvi/status/1665006094815559685,2023-06-03T14:42:41+00:00,CANGKUL DIBILANG SENDOK! Otsu #Holoro #holoidcaf3,"['Holoro', 'holoidcaf3']",[],"['https://pbs.twimg.com/media/FxtKLnAaYAIWeFQ?format=jpg&name=small', 'https://pbs.twimg.com/media/FxtKL2QagAAKcs7?format=jpg&name=small', 'https://pbs.twimg.com/media/FxtKMAcakAAo1N7?format=jpg&name=small', 'https://pbs.twimg.com/ext_tw_video_thumb/1665006059805892609/pu/img/eKV9Q_f79b0JRzcQ.jpg']",['blob:https://twitter.com/bd143583-2de9-4b09-afc1-f5a9cdf54171'],https://twitter.com/ridwanarvi/status/1665006094815559685,
1664999767745740800,ReizaKloise,Reiza 「‍」「」Kloise,https://pbs.twimg.com/profile_images/1635173368898134018/IE-zZKBh_x96.png,3,23,275,True,https://twitter.com/ReizaKloise/status/1664999767745740800,2023-06-03T14:17:33+00:00,"OtsuLoro!!! Sungguh a very 楽しい moment di 
@holoIDcaf3
 with #Holoro.

Good End ゲットだぜ!!!
@ItsAvinotDani
 @c_supwemy
 @masashiSuperDry
 @GOLFTOURANTSI
 @StrikeDX
 @Traxios
 @Leonartha03
 @MartabakAlmon
 @RexChungus
 @kureijiollie
 @anyamelfissa
 @pavoliareine",['Holoro'],"['holoIDcaf3', 'ItsAvinotDani', 'c_supwemy', 'masashiSuperDry', 'GOLFTOURANTSI', 'StrikeDX', 'Traxios', 'Leonartha03', 'MartabakAlmon', 'RexChungus', 'kureijiollie', 'anyamelfissa', 'pavoliareine']",['https://pbs.twimg.com/ext_tw_video_thumb/1664999145168588800/pu/img/3WwJ6AZbzJLEx1Wz.jpg'],['blob:https://twitter.com/bfeea6ef-83f3-4861-84ed-ae88e405544f'],https://twitter.com/ReizaKloise/status/1664999767745740800,
1665092181953216512,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,35,57,1209,False,,2023-06-03T20:24:46+00:00,DREAMT THAT I WOKE UP IN A PLANET THAT'S 97% ALL WATER... SUBNAUTICA NIGHTMARE SO REAL I WOKE UP KERINGET DINGIN ,[],[],[],[],https://twitter.com/kureijiollie/status/1665092181953216512,
1664984301539315713,natsuiromatsuri,夏色まつりNatsuiroMatsuri,https://pbs.twimg.com/profile_images/1642193696463687685/M6-sV3zi_x96.jpg,126,1620,6997,True,https://twitter.com/natsuiromatsuri/status/1664984301539315713,2023-06-03T13:16:06+00:00,"歌ってみた投稿

強風オールバック/夏色まつり(cover)
▷https://youtube.com/watch?v=-_iTJtH7QAU…

Illustration,Movie：青眼昴様
Mix：mix：ごず様
Vocal:夏色まつり",[],[],['https://pbs.twimg.com/media/Fxs2YWzaAAERGl9?format=jpg&name=medium'],[],https://twitter.com/natsuiromatsuri/status/1664984301539315713,
1665000647291449350,kureijiollie,Kureiji Ollie (オリー) @ホロライブID,https://pbs.twimg.com/profile_images/1665352157254815744/XUrCJEpN_x96.jpg,17,37,776,False,,2023-06-03T14:21:03+00:00,MENGCAFE 12 JAM JADI OLLIE IZIN MAIN YA HEHE ,[],[],[],[],https://twitter.com/kureijiollie/status/1665000647291449350,
1664993041248141313,stay_tomoon,whatislife:),https://pbs.twimg.com/profile_images/1550679370284802049/TrSp2rvC_x96.jpg,0,26,294,True,https://twitter.com/stay_tomoon/status/1664993041248141313,2023-06-03T13:50:49+00:00,i can rest happy now #holoidcaf3,['holoidcaf3'],[],[],['blob:https://twitter.com/dc74a583-432f-4bc4-9f90-6fff697d069a'],https://twitter.com/stay_tomoon/status/1664993041248141313,
1664985859077316609,KiputKingg,Kiputking,https://pbs.twimg.com/profile_images/1606916328983781378/m_Wc4fU9_x96.jpg,1,22,348,True,https://twitter.com/KiputKingg/status/1664985859077316609,2023-06-03T13:22:17+00:00,"KOBOLLIEEEEE OSHIKUUUU #holoidcaf3 
@kobokanaeru
 @kureijiollie",['holoidcaf3'],"['kobokanaeru', 'kureijiollie']","['https://pbs.twimg.com/media/Fxs3yHSaEAIkulo?format=jpg&name=small', 'https://pbs.twimg.com/media/Fxs3y22aMAEsoLs?format=jpg&name=small', 'https://pbs.twimg.com/media/Fxs3zn8acAA6D7o?format=jpg&name=small']",[],https://twitter.com/KiputKingg/status/1664985859077316609,
